<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
DRE.US,D,20151118,000000,15.9232,16.0326,15.778,16.0247,1916661.1025844,0
DRE.US,D,20151119,000000,16.0465,16.1928,15.9899,16.0625,2863461.8674613,0
DRE.US,D,20151120,000000,16.1371,16.3151,16.0943,16.3002,2331531.3306061,0
DRE.US,D,20151123,000000,16.2912,16.3897,16.2176,16.2594,1694198.9609613,0
DRE.US,D,20151124,000000,16.1928,16.4404,16.1022,16.3728,6234350.9621757,0
DRE.US,D,20151125,000000,16.3967,16.52,16.33,16.4295,1371236.2517017,0
DRE.US,D,20151127,000000,16.4713,16.6364,16.3967,16.5996,917344.91534787,0
DRE.US,D,20151130,000000,16.6364,16.8214,16.5359,16.5817,7484313.3250939,0
DRE.US,D,20151201,000000,16.6592,17.0432,16.5906,17.0064,6148712.035871,0
DRE.US,D,20151202,000000,16.9288,16.9895,16.6831,16.7139,4216324.6585124,0
DRE.US,D,20151203,000000,16.6881,16.8512,16.4146,16.4872,6913472.272556,0
DRE.US,D,20151204,000000,16.52,17.0153,16.4941,16.886,4369183.8080237,0
DRE.US,D,20151207,000000,16.8363,17.0153,16.7985,16.886,5436723.5954152,0
DRE.US,D,20151208,000000,16.7627,16.9367,16.4713,16.7537,3380051.1930405,0
DRE.US,D,20151209,000000,16.6682,16.7716,16.4146,16.6085,3466067.1397417,0
DRE.US,D,20151210,000000,16.6085,16.8433,16.5648,16.7139,4502074.9519547,0
DRE.US,D,20151211,000000,16.5578,16.8512,16.5439,16.7229,4215185.5542214,0
DRE.US,D,20151214,000000,16.6951,16.7309,16.33,16.6185,3802021.4691669,0
DRE.US,D,20151215,000000,16.7139,16.9586,16.6682,16.8363,3750625.0433437,0
DRE.US,D,20151216,000000,16.9198,17.2749,16.894,17.1964,2639155.8447529,0
DRE.US,D,20151217,000000,17.2023,17.3018,17.1128,17.2113,3067892.3802598,0
DRE.US,D,20151218,000000,17.1297,17.2023,16.9745,16.9745,9412387.5891178,0
DRE.US,D,20151221,000000,17.1029,17.1715,16.9198,17.0233,2615229.6277043,0
DRE.US,D,20151222,000000,17.081,17.1894,16.9457,16.9895,1862180.1472249,0
DRE.US,D,20151223,000000,17.0233,17.1218,16.9745,17.0969,2207598.1912933,0
DRE.US,D,20151224,000000,17.0889,17.1218,16.9745,17.069,575050.61093697,0
DRE.US,D,20151228,000000,17.0064,17.2113,16.9666,17.2113,1726220.5599612,0
DRE.US,D,20151229,000000,17.2749,17.4878,17.269,17.3664,1412091.187242,0
DRE.US,D,20151230,000000,17.3406,17.4321,17.269,17.2928,1317110.1982086,0
DRE.US,D,20151231,000000,17.3575,17.4321,17.1297,17.1297,2999210.323303,0
DRE.US,D,20160104,000000,17.0064,17.0611,16.8363,17.0432,2431209.4910846,0
DRE.US,D,20160105,000000,17.0233,17.3505,16.9825,17.269,3921788.2817527,0
DRE.US,D,20160106,000000,17.0521,17.2292,16.9198,17.0233,2670411.3383073,0
DRE.US,D,20160107,000000,16.7468,16.8293,16.4454,16.5439,3435272.1137648,0
DRE.US,D,20160108,000000,16.5906,16.6682,16.1619,16.1928,2187842.3225226,0
DRE.US,D,20160111,000000,16.2246,16.4146,16.1997,16.3241,3426907.2879036,0
DRE.US,D,20160112,000000,16.4941,16.512,16.0853,16.1102,3902969.4343405,0
DRE.US,D,20160113,000000,16.1699,16.3459,15.8765,15.9162,2999453.6271321,0
DRE.US,D,20160114,000000,15.9471,16.0326,15.7979,15.8695,2974216.3844918,0
DRE.US,D,20160115,000000,15.6218,15.8605,15.5254,15.8347,3774328.0643176,0
DRE.US,D,20160119,000000,15.9809,16.0396,15.7342,15.8347,2555961.0160045,0
DRE.US,D,20160120,000000,15.6964,15.7859,15.0907,15.3772,2843370.1991909,0
DRE.US,D,20160121,000000,15.4756,15.6646,15.2856,15.4428,3214402.506296,0
DRE.US,D,20160122,000000,15.6218,15.9391,15.6049,15.9063,3571677.08779,0
DRE.US,D,20160125,000000,15.8924,16.0555,15.7432,15.8029,3652436.8674717,0
DRE.US,D,20160126,000000,15.8765,16.2504,15.8536,16.2504,4024976.2507746,0
DRE.US,D,20160127,000000,16.1928,16.2415,15.8924,16.0326,3277112.5601741,0
DRE.US,D,20160128,000000,15.9232,16.2594,15.8605,16.0157,3118633.2932872,0
DRE.US,D,20160129,000000,16.145,16.4215,16.0625,16.4046,5068950.7553103,0
DRE.US,D,20160201,000000,16.0853,16.5478,15.9013,16.3648,3202160.9053722,0
DRE.US,D,20160202,000000,16.2594,16.3459,15.9471,16.0326,2299982.2638364,0
DRE.US,D,20160203,000000,16.1848,16.3698,15.9809,16.3151,2824842.9142185,0
DRE.US,D,20160204,000000,16.2504,16.4454,16.1997,16.2843,1923905.9265214,0
DRE.US,D,20160205,000000,16.1848,16.2693,15.9899,16.0396,1952340.3021231,0
DRE.US,D,20160208,000000,15.9471,16.0157,15.4836,15.7521,2730689.3592817,0
DRE.US,D,20160209,000000,15.597,15.7114,15.3861,15.4518,3315961.7472056,0
DRE.US,D,20160210,000000,15.5104,15.9063,15.5104,15.7342,2410840.3358024,0
DRE.US,D,20160211,000000,15.5552,15.6576,15.2777,15.4319,3559388.2336432,0
DRE.US,D,20160212,000000,15.5552,15.8357,15.4,15.769,2929044.3140659,0
DRE.US,D,20160216,000000,15.965,16.2823,15.8188,16.2753,2225533.3028964,0
DRE.US,D,20160217,000000,16.3429,16.705,15.9252,16.4862,3411189.0562312,0
DRE.US,D,20160218,000000,16.4703,16.7309,16.3429,16.6364,3018513.767598,0
DRE.US,D,20160219,000000,16.5508,16.8631,16.5349,16.7149,2288770.1799417,0
DRE.US,D,20160222,000000,16.8313,17.1227,16.8313,17.0472,3430662.4110516,0
DRE.US,D,20160223,000000,17.0283,17.1088,16.8094,16.8791,1781456.5615013,0
DRE.US,D,20160224,000000,16.7915,16.9039,16.5429,16.6881,2489302.8045354,0
DRE.US,D,20160225,000000,16.8164,17.1586,16.8164,17.1586,2994294.9827218,0
DRE.US,D,20160226,000000,17.1188,17.2829,17.0651,17.1088,3766294.0110175,0
DRE.US,D,20160229,000000,17.076,17.3485,16.9775,17.0113,4361121.6038674,0
DRE.US,D,20160301,000000,17.0999,17.5315,17.0571,17.4967,3857719.9490599,0
DRE.US,D,20160302,000000,17.448,17.5813,16.9547,17.5813,3140193.833022,0
DRE.US,D,20160303,000000,17.6121,17.7464,17.5216,17.6967,2465827.001187,0
DRE.US,D,20160304,000000,17.6867,17.8886,17.5952,17.8598,1573578.5741982,0
DRE.US,D,20160307,000000,17.7464,17.9911,17.7046,17.7931,3031098.2057356,0
DRE.US,D,20160308,000000,17.7842,18.0149,17.4231,17.4719,2702129.3102146,0
DRE.US,D,20160309,000000,17.4967,17.5813,17.3913,17.448,3215169.6171292,0
DRE.US,D,20160310,000000,17.5067,17.6738,17.0889,17.3316,2515513.2624923,0
DRE.US,D,20160311,000000,17.5216,17.7673,17.3654,17.7524,2102100.84667,0
DRE.US,D,20160314,000000,17.7374,17.7752,17.4808,17.6688,1075302.3860061,0
DRE.US,D,20160315,000000,17.5813,17.7185,17.4619,17.6121,2907471.7096785,0
DRE.US,D,20160316,000000,17.5644,18.0149,17.454,17.9652,1880359.5680448,0
DRE.US,D,20160317,000000,17.9493,18.3352,17.9314,18.2537,2183715.2059168,0
DRE.US,D,20160318,000000,18.2198,18.373,18.0826,18.1055,3910026.2507731,0
DRE.US,D,20160321,000000,18.0488,18.1432,17.8926,17.8926,1762860.9101637,0
DRE.US,D,20160322,000000,17.8747,18.0398,17.8021,17.9413,1592554.2620953,0
DRE.US,D,20160323,000000,17.9582,18.0965,17.9493,17.9652,1481642.9045799,0
DRE.US,D,20160324,000000,17.8846,18.0149,17.7374,17.8846,1312135.5397518,0
DRE.US,D,20160328,000000,17.9006,18.0398,17.9006,18.009,2322875.9476927,0
DRE.US,D,20160329,000000,18.0488,18.6386,18.0488,18.6157,2404969.8768837,0
DRE.US,D,20160330,000000,18.6306,18.6734,18.3949,18.4038,1688967.9286349,0
DRE.US,D,20160331,000000,18.4038,18.566,18.3213,18.5451,3348481.0131286,0
DRE.US,D,20160401,000000,18.4217,18.4576,18.1263,18.3213,5042937.3533472,0
DRE.US,D,20160404,000000,18.369,18.566,18.3342,18.4665,3231295.0308296,0
DRE.US,D,20160405,000000,18.3342,18.4824,18.3123,18.369,1560805.1231686,0
DRE.US,D,20160406,000000,18.3591,18.4824,18.3044,18.4426,1865856.8501304,0
DRE.US,D,20160407,000000,18.3521,18.4347,18.2377,18.3949,2105938.4116114,0
DRE.US,D,20160408,000000,18.5172,18.74,18.4426,18.5998,1730527.6409695,0
DRE.US,D,20160411,000000,18.6306,18.6903,18.4576,18.5272,2107255.4695294,0
DRE.US,D,20160412,000000,18.553,18.5998,18.3302,18.4735,5276669.891353,0
DRE.US,D,20160413,000000,18.5451,18.5451,18.2537,18.3123,4991527.8574836,0
DRE.US,D,20160414,000000,18.3213,18.4217,18.198,18.2696,2930523.2394075,0
DRE.US,D,20160415,000000,18.2537,18.4665,18.2537,18.3521,3194083.6204,0
DRE.US,D,20160418,000000,18.3342,18.5351,18.3123,18.4576,2853693.5203378,0
DRE.US,D,20160419,000000,18.5451,18.56,18.4128,18.4217,3285308.4808977,0
DRE.US,D,20160420,000000,18.4347,18.5083,18.0149,18.0398,3926491.4855242,0
DRE.US,D,20160421,000000,18.0239,18.189,17.7752,17.8518,3628723.7926205,0
DRE.US,D,20160422,000000,17.9314,18.1194,17.8926,18.0239,3083337.1464713,0
DRE.US,D,20160425,000000,17.9652,18.2696,17.9413,18.2377,3137217.8853598,0
DRE.US,D,20160426,000000,18.2795,18.5272,18.2537,18.2885,3303089.768179,0
DRE.US,D,20160427,000000,17.3654,18.4128,17.3654,18.3123,3453354.0119755,0
DRE.US,D,20160428,000000,18.3044,18.6306,18.2198,18.2696,3397795.2809761,0
DRE.US,D,20160429,000000,18.181,18.2964,17.8518,17.9911,5882068.1307299,0
DRE.US,D,20160502,000000,18.0637,18.384,18.0488,18.3263,3543203.5020671,0
DRE.US,D,20160503,000000,18.2537,18.2885,18.1234,18.2377,3075446.8636157,0
DRE.US,D,20160504,000000,18.1055,18.5401,18.0965,18.5023,2395123.1095178,0
DRE.US,D,20160505,000000,18.5083,18.6903,18.4038,18.6734,2070346.6808047,0
DRE.US,D,20160506,000000,18.5928,19.0703,18.4824,18.9628,3869046.6471551,0
DRE.US,D,20160509,000000,18.9768,19.4064,18.939,19.3259,2875749.7162203,0
DRE.US,D,20160510,000000,19.3975,19.4472,19.2254,19.2742,2644009.8566829,0
DRE.US,D,20160511,000000,19.2742,19.2742,18.9449,19.0195,4812387.8728747,0
DRE.US,D,20160512,000000,19.0434,19.4751,18.9211,19.3915,4712788.1326386,0
DRE.US,D,20160513,000000,19.301,19.4154,19.1846,19.2911,4214905.0510465,0
DRE.US,D,20160516,000000,19.31,19.6312,19.2911,19.5338,2650766.0621862,0
DRE.US,D,20160517,000000,19.483,19.483,19.1598,19.2503,3840740.9611821,0
DRE.US,D,20160518,000000,19.1429,19.2791,18.8276,19.0782,3341609.1880371,0
DRE.US,D,20160519,000000,18.9022,19.0106,18.7709,18.9768,2098446.2622944,0
DRE.US,D,20160520,000000,19.0703,19.2582,19.0016,19.1946,2408107.6919694,0
DRE.US,D,20160523,000000,19.2185,19.2761,19.0941,19.1777,2272372.3061681,0
DRE.US,D,20160524,000000,19.301,19.674,19.1031,19.6074,4394335.5927076,0
DRE.US,D,20160525,000000,19.682,19.6899,19.31,19.3199,5255350.644672,0
DRE.US,D,20160526,000000,19.3199,19.5676,19.1946,19.4154,2050156.4845373,0
DRE.US,D,20160527,000000,19.4333,19.682,19.4333,19.6491,2655190.7735582,0
DRE.US,D,20160531,000000,19.6392,19.6899,19.483,19.6233,3941779.4112507,0
DRE.US,D,20160601,000000,19.5178,19.7735,19.5079,19.7406,2329826.1930267,0
DRE.US,D,20160602,000000,19.7257,19.7983,19.5905,19.7983,2238399.2495966,0
DRE.US,D,20160603,000000,19.9296,20.1932,19.8312,20.0211,2319307.8266613,0
DRE.US,D,20160606,000000,19.9883,20.1872,19.8312,19.9644,2490988.8397481,0
DRE.US,D,20160607,000000,19.9575,20.1723,19.9396,20.0977,2196593.2172697,0
DRE.US,D,20160608,000000,20.0719,20.3454,20.046,20.3126,2865542.0146616,0
DRE.US,D,20160609,000000,20.2887,20.5443,20.2887,20.5274,2500295.7139064,0
DRE.US,D,20160610,000000,20.3842,20.602,20.2529,20.4956,3057496.6711968,0
DRE.US,D,20160613,000000,20.5185,20.6776,20.3633,20.3921,2406076.8087675,0
DRE.US,D,20160614,000000,20.3712,20.4717,20.2718,20.421,1800439.2871124,0
DRE.US,D,20160615,000000,20.3921,20.7452,20.3205,20.6935,3709614.2727062,0
DRE.US,D,20160616,000000,20.6935,21.0755,20.594,21.0416,3819526.2748243,0
DRE.US,D,20160617,000000,21.0416,21.1988,20.8815,21.1908,5403590.0375929,0
DRE.US,D,20160620,000000,21.3987,21.4912,21.2416,21.2416,4027150.904421,0
DRE.US,D,20160621,000000,21.2575,21.3828,21.1759,21.2843,3732546.1612961,0
DRE.US,D,20160622,000000,21.2664,21.2664,20.9581,20.9999,3730115.1337802,0
DRE.US,D,20160623,000000,21.1421,21.2525,21.0506,21.0943,3435128.3433203,0
DRE.US,D,20160624,000000,20.7035,21.1849,20.5075,21.0506,4931162.3677772,0
DRE.US,D,20160627,000000,20.9093,21.166,20.7452,21.1242,3185156.7828013,0
DRE.US,D,20160628,000000,21.2744,21.6832,21.1152,21.6792,4095108.0768291,0
DRE.US,D,20160629,000000,21.896,21.9706,21.6046,21.7379,3846752.1743821,0
DRE.US,D,20160630,000000,21.7379,22.1288,21.523,22.1029,4310870.3146614,0
DRE.US,D,20160701,000000,22.1288,22.2103,21.8622,21.9368,2380358.9907953,0
DRE.US,D,20160705,000000,21.8871,22.0552,21.7717,22.0462,4328951.2074844,0
DRE.US,D,20160706,000000,22.0273,22.1377,21.9298,22.1208,2628466.5624745,0
DRE.US,D,20160707,000000,22.1029,22.1029,21.7051,21.8791,2392813.7339165,0
DRE.US,D,20160708,000000,22.0273,22.273,21.906,22.2531,2413856.4989735,0
DRE.US,D,20160711,000000,22.269,22.5067,22.1029,22.4918,2973142.6304029,0
DRE.US,D,20160712,000000,22.4431,22.5764,22.2989,22.5674,4157487.358146,0
DRE.US,D,20160713,000000,22.6589,22.7763,22.459,22.7763,2496540.5907583,0
DRE.US,D,20160714,000000,22.6082,22.7673,22.5356,22.5823,2298324.37948,0
DRE.US,D,20160715,000000,22.5823,22.6689,22.4122,22.5764,1896264.8018337,0
DRE.US,D,20160718,000000,22.5823,22.7226,22.5435,22.6937,3979800.1587979,0
DRE.US,D,20160719,000000,22.7017,22.8628,22.6162,22.7484,3681356.8453439,0
DRE.US,D,20160720,000000,22.8012,22.834,22.7017,22.7852,3299823.2634647,0
DRE.US,D,20160721,000000,22.6937,22.7673,22.5893,22.7584,2692788.2528737,0
DRE.US,D,20160722,000000,22.7395,22.9503,22.7395,22.834,4211881.8501614,0
DRE.US,D,20160725,000000,22.8907,22.9991,22.7584,22.8628,2303718.2846176,0
DRE.US,D,20160726,000000,22.8996,22.9692,22.7584,22.8489,2823840.542658,0
DRE.US,D,20160727,000000,22.7922,22.8628,22.4739,22.7763,3513839.142821,0
DRE.US,D,20160728,000000,22.8419,23.5422,22.643,23.3472,3561044.1072242,0
DRE.US,D,20160729,000000,23.3631,24.0365,23.3631,23.8694,2873883.7166051,0
DRE.US,D,20160801,000000,23.7371,23.9251,23.7093,23.7878,3580322.4168261,0
DRE.US,D,20160802,000000,23.6874,23.8515,23.5203,23.58,2562275.856297,0
DRE.US,D,20160803,000000,23.5451,23.572,23.2985,23.4875,2040267.490887,0
DRE.US,D,20160804,000000,23.5451,23.6446,23.3472,23.4148,2494309.6353994,0
DRE.US,D,20160805,000000,23.4049,23.4795,23.1483,23.206,2205003.2855784,0
DRE.US,D,20160808,000000,23.2298,23.4616,23.0896,23.3472,2745936.0641116,0
DRE.US,D,20160809,000000,23.3572,23.4477,23.2149,23.4148,1408042.4908787,0
DRE.US,D,20160810,000000,23.5034,23.5959,23.2617,23.378,2662089.7441182,0
DRE.US,D,20160811,000000,23.4228,23.4387,23.1533,23.3701,2948189.9124884,0
DRE.US,D,20160812,000000,23.4228,23.757,23.3572,23.5034,1690633.8560931,0
DRE.US,D,20160815,000000,23.574,23.7122,23.5034,23.565,1892745.9448008,0
DRE.US,D,20160816,000000,23.4566,23.4805,23.3572,23.4148,2640599.5815241,0
DRE.US,D,20160817,000000,23.4626,23.4805,23.1055,23.3134,2695727.0011901,0
DRE.US,D,20160818,000000,23.3134,23.3701,23.1722,23.2288,2568094.0350541,0
DRE.US,D,20160819,000000,23.1891,23.2368,23.0727,23.2288,2285520.7668187,0
DRE.US,D,20160822,000000,23.2517,23.3959,23.2229,23.3631,1827602.8526314,0
DRE.US,D,20160823,000000,23.4397,23.578,23.386,23.4715,2302512.8247369,0
DRE.US,D,20160824,000000,23.4298,23.5382,23.1642,23.3313,1687802.6842632,0
DRE.US,D,20160825,000000,23.3233,23.4805,23.2328,23.2885,2665738.2961675,0
DRE.US,D,20160826,000000,23.386,23.5034,22.9135,23.1891,2851824.5045594,0
DRE.US,D,20160829,000000,23.2368,23.565,23.2368,23.4626,2580727.7371901,0
DRE.US,D,20160830,000000,23.5034,23.5203,23.1284,23.4805,2492015.340614,0
DRE.US,D,20160831,000000,23.3959,23.5899,23.2706,23.4626,4410107.1099292,0
DRE.US,D,20160901,000000,23.4626,23.4715,23.2497,23.3701,2308451.6500208,0
DRE.US,D,20160902,000000,23.3631,23.9152,23.3631,23.6058,3335454.2043926,0
DRE.US,D,20160906,000000,23.6556,23.7301,23.4268,23.6148,3341396.0458397,0
DRE.US,D,20160907,000000,23.4477,23.6804,23.3631,23.6227,3887513.608864,0
DRE.US,D,20160908,000000,23.4885,23.4885,23.2288,23.3572,2525196.1516592,0
DRE.US,D,20160909,000000,23.0458,23.0806,22.3357,22.3357,2949958.3894944,0
DRE.US,D,20160912,000000,22.2442,22.7624,21.9448,22.6191,2617804.4256647,0
DRE.US,D,20160913,000000,22.5306,22.5306,22.0462,22.0462,3116565.2107396,0
DRE.US,D,20160914,000000,22.1288,22.278,22.0363,22.1288,2468939.6815796,0
DRE.US,D,20160915,000000,22.1377,22.264,22.0552,22.2044,2063904.1562712,0
DRE.US,D,20160916,000000,22.1626,22.3217,22.0552,22.271,13554859.48161,0
DRE.US,D,20160919,000000,22.271,22.5306,22.264,22.3357,2734996.4402901,0
DRE.US,D,20160920,000000,22.5306,22.5306,22.3148,22.4461,4493523.1239769,0
DRE.US,D,20160921,000000,22.4391,22.7186,22.0104,22.6967,4808617.6689108,0
DRE.US,D,20160922,000000,22.9295,23.1055,22.822,22.8608,5366294.1745945,0
DRE.US,D,20160923,000000,22.7813,23.0806,22.6798,22.9623,2671553.4587614,0
DRE.US,D,20160926,000000,22.9384,23.209,22.8459,23.1284,1551741.5528394,0
DRE.US,D,20160927,000000,23.1642,23.2368,22.7892,22.8767,1796735.4387383,0
DRE.US,D,20160928,000000,22.9484,23.1543,22.8191,23.1463,1996770.3964089,0
DRE.US,D,20160929,000000,23.0369,23.0727,22.7345,22.9623,2402279.4593351,0
DRE.US,D,20160930,000000,23.1055,23.2229,22.8061,22.8061,2652333.4616474,0
DRE.US,D,20161003,000000,22.6967,22.7435,22.2969,22.3794,2899426.5971135,0
DRE.US,D,20161004,000000,22.3973,22.4063,21.8602,21.9786,3116812.5361196,0
DRE.US,D,20161005,000000,22.0691,22.2352,21.4266,21.4266,3814719.5161173,0
DRE.US,D,20161006,000000,21.3778,21.5101,21.0098,21.352,3360983.0094728,0
DRE.US,D,20161007,000000,21.4445,21.7697,21.2435,21.2873,2660707.3359981,0
DRE.US,D,20161010,000000,21.345,21.6145,21.2873,21.352,2297721.1468458,0
DRE.US,D,20161011,000000,21.3201,21.4027,21.0774,21.154,2539362.0646862,0
DRE.US,D,20161012,000000,21.1789,21.345,21.0914,21.3102,2626518.121066,0
DRE.US,D,20161013,000000,21.2614,21.537,21.2018,21.4445,2924241.5769098,0
DRE.US,D,20161014,000000,21.4773,21.6384,21.2704,21.4116,3237654.108182,0
DRE.US,D,20161017,000000,21.4773,21.7787,21.4266,21.5449,2579861.0929723,0
DRE.US,D,20161018,000000,21.7528,21.7886,21.537,21.5937,3944611.5884684,0
DRE.US,D,20161019,000000,21.6285,21.8105,21.537,21.718,2955109.9961906,0
DRE.US,D,20161020,000000,21.7359,21.896,21.6712,21.718,3452704.531506,0
DRE.US,D,20161021,000000,21.5857,21.6812,21.5051,21.5598,3194669.7614429,0
DRE.US,D,20161024,000000,21.9955,21.9955,21.6195,21.6543,2435990.1097108,0
DRE.US,D,20161025,000000,21.5937,21.8433,21.529,21.6931,3308963.2432609,0
DRE.US,D,20161026,000000,21.5449,21.6006,21.1869,21.2614,3358180.9938869,0
DRE.US,D,20161027,000000,21.718,21.718,21.1262,21.1938,5617806.9944939,0
DRE.US,D,20161028,000000,21.1869,21.4116,21.1023,21.1869,2514902.992144,0
DRE.US,D,20161031,000000,21.3271,21.8861,21.16,21.8194,3705722.4168278,0
DRE.US,D,20161101,000000,21.7528,21.7528,21.0267,21.1789,3036701.2315197,0
DRE.US,D,20161102,000000,21.1869,21.2177,20.7621,20.791,2204702.674649,0
DRE.US,D,20161103,000000,20.786,20.9521,20.5931,20.602,2372658.7262195,0
DRE.US,D,20161104,000000,20.61,20.6676,20.4518,20.61,3438729.6421466,0
DRE.US,D,20161107,000000,20.9362,21.0018,20.8258,20.9362,3819338.2673199,0
DRE.US,D,20161108,000000,20.9521,21.3271,20.9521,21.2704,2110752.2080325,0
DRE.US,D,20161109,000000,20.8427,20.9183,20.4936,20.602,3162417.9286544,0
DRE.US,D,20161110,000000,20.5523,20.5771,19.7188,19.7357,5229706.2200035,0
DRE.US,D,20161111,000000,19.7188,19.9615,19.2483,19.5079,6821319.4391894,0
DRE.US,D,20161114,000000,19.7367,19.9943,19.3209,19.8958,8254644.415156,0
DRE.US,D,20161115,000000,20.046,20.235,19.8441,20.0798,4092675.0385377,0
DRE.US,D,20161116,000000,20.0112,20.2061,19.9207,20.1733,3288160.7658698,0
DRE.US,D,20161117,000000,20.1733,20.3752,19.8321,19.9624,3376957.6150147,0
DRE.US,D,20161118,000000,20.0112,20.4429,19.9376,20.417,3513458.1008737,0
DRE.US,D,20161121,000000,20.5433,20.6587,20.4518,20.5344,5193198.5809805,0
DRE.US,D,20161122,000000,20.5344,20.8636,20.5015,20.7293,3680964.7441317,0
DRE.US,D,20161123,000000,20.3752,20.8109,20.3752,20.8029,2962764.0129311,0
DRE.US,D,20161125,000000,20.8278,21.1898,20.8278,21.0138,1654518.3182824,0
DRE.US,D,20161128,000000,21.1839,21.5041,21.151,21.35,4386723.8022514,0
DRE.US,D,20161129,000000,21.35,21.7637,21.35,21.711,3868214.1861199,0
DRE.US,D,20161130,000000,21.4524,21.6155,21.1988,21.3927,4471519.208256,0
DRE.US,D,20161201,000000,21.343,21.4206,20.9541,21.158,3593793.606936,0
DRE.US,D,20161202,000000,21.2754,21.72,21.2754,21.4952,2963956.4027714,0
DRE.US,D,20161205,000000,21.537,21.7041,21.4206,21.6852,3849538.1037644,0
DRE.US,D,20161206,000000,21.6852,22.0412,21.6852,21.8712,3482793.7753009,0
DRE.US,D,20161207,000000,21.9139,22.3854,21.9139,22.3774,2913073.730075,0
DRE.US,D,20161208,000000,21.9318,22.5386,21.9318,22.4192,3488191.7019894,0
DRE.US,D,20161209,000000,22.4122,22.5933,22.2422,22.3406,2572205.0654563,0
DRE.US,D,20161212,000000,22.2939,22.46,22.2322,22.4122,2227317.866106,0
DRE.US,D,20161213,000000,22.2004,22.5028,22.0363,22.4839,5559012.9257997,0
DRE.US,D,20161214,000000,22.5117,22.5704,21.7041,21.7379,3868441.4037455,0
DRE.US,D,20161215,000000,21.7379,22.0661,21.5529,21.5937,3847223.7012245,0
DRE.US,D,20161216,000000,22.0502,22.2511,21.8632,22.0223,16682456.811842,0
DRE.US,D,20161219,000000,22.2243,22.2322,21.9139,21.9995,3256408.6107799,0
DRE.US,D,20161220,000000,21.9657,22.2153,21.8304,21.9995,2868645.6465647,0
DRE.US,D,20161221,000000,22.0412,22.2004,21.8304,21.8632,2443467.1782119,0
DRE.US,D,20161222,000000,21.8543,21.8811,21.6295,21.8304,1703448.5280194,0
DRE.US,D,20161223,000000,21.898,21.9318,21.6712,21.8373,1779574.4756825,0
DRE.US,D,20161227,000000,21.8891,21.9398,21.7548,21.7906,1761288.4837638,0
DRE.US,D,20161228,000000,21.8224,21.8841,21.533,21.5857,2937597.1474315,0
DRE.US,D,20161229,000000,21.6106,21.9995,21.5777,21.9567,2193399.1004715,0
DRE.US,D,20161230,000000,21.9478,22.3575,21.7996,22.3406,2975536.458573,0
DRE.US,D,20170103,000000,22.46,22.5028,22.1417,22.3953,2539065.4753077,0
DRE.US,D,20170104,000000,22.4938,22.9324,22.4709,22.8986,3336392.2311389,0
DRE.US,D,20170105,000000,22.7644,22.9464,22.5028,22.8071,2631483.7310334,0
